Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D5-1	CPM_D5-2	CPM_D5-3	CPM_D5-4	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D14-1	CPM_D14-2	CPM_D14-3	CPM_D14-4	CPM_D21-1	CPM_D21-2	CPM_D21-3	CPM_D21-4	CPM_D28-1	CPM_D28-2	CPM_D28-3	CPM_D28-4
ENSMUSG00000045665.6	Mfsd5	0.29055887580477174	4.296098435963446	12.389765135869034	0.0014006014811696124	0.0039626878886342715	15.716563633044489	16.6452696275922	18.57689140984511	18.51965025114457	20.244498981670834	21.070755672645763	18.80354500546442	20.521022385796204	19.49813234016378	22.298166163945464	22.87681944427407	20.319869254953982	20.31160655552344	20.706674491807238	22.277071404857264	21.65792764598108	21.435120758005496	19.702630768535283	19.978498910019717	22.31618438873562	20.676160684703802	19.880997303380028	19.851244976792376	17.704621048164515	18.807338249669304	17.88817719748605	19.102009233656222	16.572662472477933	17.61853394009894	14.906773505794597	18.82603701670562	20.13222907521801
ENSMUSG00000004151.18	Etv1	-0.3632677739705842	3.2103898563033355	12.387682094404774	0.0014017041703337483	0.00396519673019077	9.335402458725673	10.252103784468552	10.348201255148618	11.003558428439794	7.076616900672548	6.055965407102464	5.680829306786834	6.840340795265401	7.6867637110261064	8.433563836264522	9.318550005293105	7.956575310674752	8.813714876164017	7.184772045890231	7.709569983169918	8.10564024770381	11.644834214610633	8.92552911924008	8.53951742674799	9.032741300202513	10.06657520204771	10.336451428172426	9.360749663853316	9.392592387054414	8.297355110148223	8.423293566411154	9.71056793978228	10.3361079104665	11.163817588772368	11.654386559075776	12.70340993383897	11.570733763230562
ENSMUSG00000003810.15	Mast2	0.2657197895042714	6.809731590713025	12.38671611433734	0.001402215842954976	0.003966022753437909	85.96842137623959	109.37497239722349	108.6561131790605	91.33554782950844	103.10362091992535	111.15949726590556	101.51641971228074	108.20711516648286	119.332319562637	107.95844806108249	112.22007376042549	93.15313556036132	122.27026273660263	116.00581381959844	122.5014811860662	114.50825111835542	121.02001780073124	127.80598079252285	133.6136587143267	118.73354514519593	120.13058207920835	124.3291718154772	119.22851403744201	122.97646404112393	114.36521126820966	119.73757091178004	110.18987188006466	108.81261281271696	111.31341028514122	98.11367289268443	110.16563696722648	98.54196336817236
ENSMUSG00000071256.5	Zfp213	0.5763906307370548	2.5224214067718456	12.386315408922673	0.0014024281526016959	0.003966022753437909	5.4358039633086195	3.455765320607377	3.9273293920142347	3.8482390132248456	3.3143648775301804	3.7536975663858247	4.203813687022258	4.3046972246066755	6.374389418899698	4.503788017272153	4.4605381541924345	4.773945186404851	4.80748084154401	6.296766512128517	6.140762137757435	7.633883407890361	5.391126951208626	5.36481271528792	6.9110513128100015	5.722098561214262	4.845322503890184	7.377225414461771	7.302998660161423	5.984660635999273	7.882487354640811	6.838265207140237	6.017816751414371	6.323779101340264	7.226034657459933	6.007881443244489	6.3308797047328635	7.162835186761776
ENSMUSG00000043342.10	Hoxd9	-0.659141232539469	3.5727251805382165	12.380910751049411	0.001405295132981855	0.003973518514292088	19.37982282570899	18.949113174663786	9.226107143144551	17.377204294093442	12.227319075212693	19.51922734520629	17.83780402331066	16.747041257373915	9.608454638782634	7.638777715569436	7.99363768226565	12.791724922546331	10.01558508655002	11.221160835716203	10.174839454532393	9.73534569433209	7.633835762911414	8.92552911924008	11.081513311919485	9.40059049342343	9.98303515887719	12.58713036817771	10.53084337183498	11.262798835804187	10.648272391356885	12.634940349616729	12.993013440553755	7.806596269930395	11.285604689740794	8.898892062550107	10.74583528829657	12.503173846714343
ENSMUSG00000059273.11	Zc3h4	0.25813481325790544	5.476043000649856	12.380263529216581	0.0014056388834259904	0.0039738785492637475	36.3962526238925	39.56851292095447	36.53039720191018	34.9347947919318	48.058290724187614	47.296589336461395	49.650448141316936	46.87992182962064	51.18259739292993	50.29229952620571	47.873498605392065	51.778943944852614	42.78657948974168	42.54353784476575	49.395035589844476	41.643262859896296	45.67362753063948	40.82954809865143	48.57595261819903	40.05468992849983	44.86100318256946	44.09663552825172	48.094886203936	44.71871419677234	46.60347786866585	44.65251320688923	40.52908403035891	43.35059604642912	40.270934720226144	38.3510627467261	45.815576810566775	47.85112973878133
ENSMUSG00000038175.11	Mylip	0.28454106800144674	5.16570436398431	12.368661550803612	0.0014118162437899396	0.003990728120146378	32.910247908292405	33.11775098915403	34.410886101458054	34.33350744611542	26.604496449363882	27.126721079748226	27.949680189391227	22.76182368079694	31.77820607363232	35.45629193989744	30.384655941429653	29.072102096696206	38.25953503062107	42.50317395686749	43.43356577727704	39.97067042783043	42.35269332869497	34.230353696660096	45.63676987596949	41.199109640742684	40.76754106721396	45.84716359270027	38.088567597747975	38.98341442060637	35.90910906003036	32.968589872835054	36.152490029330274	35.10787707985457	36.90149159343303	34.60178334981413	40.02615392268606	35.89894321412559
ENSMUSG00000036594.16	H2-Aa	0.5487370175112487	6.4782517213419	12.35788986706457	0.0014175776462572245	0.004006396912509644	49.217659798218264	41.12360731522779	32.47839068633994	53.99560365431112	33.501958491791555	28.027608495680827	38.11836464853966	39.449896483039254	25.825651248630393	29.495396034684298	18.946246219292618	20.931913509621268	66.10286157123012	60.586195735287845	64.09700625542432	67.9329849331367	136.5033344046024	107.77101649295203	79.19905929737439	111.70353834141841	142.4357736057373	117.74385195398024	141.1778580768222	109.92657904318108	149.16800631355358	120.05457658363423	176.56821422899893	164.41825663484687	136.807510087865	149.79048771277238	165.1443291399066	168.55973690977268
ENSMUSG00000046591.11	Ticrr	1.9251852739803461	-1.19002378371647	12.356940592985826	0.001418086590434591	0.004006825046671916	0.05908482568813717	0.11519217735357924	0.37403137066802233	0.12025746916327643	0.17915485824487462	0.15014790265543299	0.11361658613573669	0.11793691026319658	0.5624461251970322	1.1038696120765081	1.4574035553302014	0.48963540373383085	0.9614961683088019	0.8476416458634543	0.44823081297499523	0.3002088980631041	0.25877409365801407	0.1899048748774485	0.19859342852902304	0.49046559096122244	0	0.08335847925945504	0.16139223558367785	0.12468042991665151	0.2765785036716074	0.22643262275298798	0.22794760422024132	0.08722453932883123	0.20297850161404307	0.18068816370660118	0.4165052437324252	0.2966854811084759
ENSMUSG00000024011.18	Pi16	0.6785547353136412	6.7334926686917225	12.356688754682605	0.0014182216440790354	0.004006825046671916	70.19277291750696	81.67125374368769	58.28655526243348	106.78863261698946	84.51630437701961	65.21423905334306	65.27272873498073	63.21418390107337	111.22372125771311	133.52406827677441	113.41249485115021	53.79868998525467	126.95755655710805	116.32872492278453	141.9995215504785	122.09924754080818	147.32871732262933	104.78001471363221	98.58177792180703	151.51299547443762	130.48954743235288	105.44847626321062	128.1050869945443	113.00202964779182	102.51843202760914	106.06104049749958	118.89747036127787	143.09185676894762	120.04148585454506	90.4344259351539	102.87679520190903	122.57348733795891
ENSMUSG00000037933.17	Bicd2	0.30682940940562087	6.15682953120609	12.356386466097666	0.0014183837710144568	0.004006825046671916	64.63879930282206	67.09944330845991	54.98261148819928	52.91328643184163	54.7318091938092	57.95709042499713	58.11488380842932	60.67854033041464	62.0096853029728	58.416779871088806	61.74091425307944	83.78885846395181	71.19077879519753	74.95573982706831	80.27813860382165	70.077334205016	76.98529286325918	86.16933697564225	87.1030777528295	80.19112412215986	73.09753777420536	83.73359241612259	74.28077642738774	79.58767443012921	77.34978819349287	78.07396832523025	70.48139922489861	74.35891977782862	73.39702618363798	77.10867386179206	77.84483005359027	76.20578500471996
ENSMUSG00000026639.19	Lamb3	-1.301468351077048	0.27831702081183324	12.3539768224271	0.0014196768516456446	0.004009860998295235	2.067968899084801	2.591823990455533	3.6779751449022196	2.7659217907553577	1.298872722275341	2.0019720354057733	0.7953161029501569	1.3562744680267607	0.8436691877955482	0.30908349138142227	0.7507836497155582	0.12240885093345771	1.4823065928094028	1.4127360764390904	0.6723462194624928	0.9006266941893122	0.9919673590223872	0.9495243743872426	0.47662422846965524	1.1444197122428523	1.1695606043872857	0.875264032224278	1.3314859435653423	0.37404128974995454	0.9219283455720246	0.4981517700565736	0.8206113751928688	0.7850208539594811	1.0148925080702154	0.49689245019315326	1.124564158077548	0.9324400834837815
ENSMUSG00000027001.11	Dusp19	-0.47328133680880763	2.8404732837510007	12.353481980631228	0.0014199425540463806	0.004009994644324767	10.576183798176555	8.351432858134496	9.475461390256566	10.76304349011324	6.404786182254267	7.006902123920207	8.464435667112383	8.019709897897368	6.608741971065128	5.47519327589948	6.624561615137279	7.0997133541405475	7.972405728893816	6.861860942704153	6.275231381649934	7.076352597201739	5.132352857550612	6.456765745833249	5.918084170164886	7.643088792479049	6.265503237789031	6.251885944459128	6.374993305555275	5.9015403493881715	5.301087987039142	8.287433992759361	6.519301480698902	8.111882157581304	6.576503452294995	7.408214711970649	5.706121839134226	6.357546023753056
ENSMUSG00000111928.2	Gm48082	-0.5533047973732985	3.3915861504525346	12.349734335566847	0.0014219565660245302	0.004015064810909184	18.729889743139484	14.283829991843826	11.53263392893069	10.702914755531602	8.554644481192764	9.509367168177423	10.62315080369138	14.211397686715188	6.983706054529816	6.225824612111506	7.154526544348261	7.2221222050740055	8.813714876164017	8.072777579651945	12.505639682002368	8.320075174891741	10.178447683881886	12.628674179350325	9.532484569393105	9.114485565362717	11.152595763264475	12.712168087066894	9.401097722749235	12.135561845220746	10.83265806047129	9.555456680176093	10.622358356663245	9.681923865500266	10.027137979733727	11.338182272589224	10.537582666430358	10.76544460022184
ENSMUSG00000028028.12	Alpk1	0.667518428310779	2.2976766337192234	12.34623067194182	0.0014238422376258392	0.0040197710896810665	2.8360716330305844	4.60768709414317	3.8026522684582273	3.0665654636635487	3.9861955959484603	3.0029580531086597	3.465305877139969	4.599539500264667	2.812230625985161	4.636252370721334	4.1513919454860275	2.203359316802239	6.009351051930012	6.337130400026777	5.468415918294943	4.932003325322424	5.089223841940943	6.02947977735899	4.3293367419327025	5.926459224114771	4.7617824607196635	5.084867234826757	5.4873360098450465	6.441822212360328	4.8862202315317305	4.121073734104382	6.245764355634612	6.1493300226826015	5.56161094422478	5.646505115831287	6.039326034120165	5.552256860744335
ENSMUSG00000022440.10	C1qtnf6	0.8906021141544076	3.579447844485077	12.338061338870759	0.0014282494191611625	0.004031593518007266	8.449130073403616	8.812201567548811	7.231273166248432	9.981369940551943	6.0016877512033	5.555472398251021	5.51040442758323	5.9558139682914275	12.326944243901622	17.66191379322413	18.372117545980718	4.896354037338309	18.709112941675436	16.589557926184746	15.508786128934837	13.123417543901407	20.44315339898311	9.922529712346684	10.287139597803392	12.05727911113005	15.872608202398878	10.25309294891297	17.107576971869854	13.590166860915014	10.648272391356885	9.102591434670117	13.312140086462092	10.597781528452995	12.86883700233033	9.26026838996331	13.578070945677062	13.986601252256722
ENSMUSG00000017969.14	Ptgis	-0.9223034976785551	2.627457680628007	12.337434147264537	0.001428588381186304	0.004031930503434202	8.744554201844302	7.257107173275492	7.605304536916455	12.206133120072558	8.95774291224373	8.858726256670547	6.816995168144201	6.486530064475812	5.436979210237978	7.506313362120255	6.094596685926296	2.080950465868781	4.206545736351008	5.408760978366803	3.854784991584959	5.403760165135873	4.744191717063591	2.4687633734068304	5.123710456048794	4.659423114131613	4.928862547060704	4.459678640380845	6.77847389451447	2.8676498880829846	5.762052159825154	6.068394289780078	7.431091897579867	5.0590232810722116	8.281522865852956	6.459601852510992	7.663696484676624	5.933709622169519
ENSMUSG00000078972.2	Gm15557	5.75981301206869	-1.3831757922724808	12.612134872834472	0.0014309360856247305	0.004037935823611695	0	0	0	0	0.08957742912243731	0.30029580531086597	0.5680829306786834	0	1.3592448025594945	0.08830956896612065	0.17665497640366076	0.8568619565342039	0.2804363824234005	0.1614555515930389	0.3585846503799962	0.42886985437586295	0.21564507804834504	0.23738109359681064	0.31774948564643685	0.49046559096122244	0.37593019426734187	0.3751131566675477	0.16139223558367785	0.37404128974995454	0.18438566911440493	0.22643262275298798	0.27353712506428957	0.6541840449662342	0	0.1355161227799509	0.33320419498594017	0.21191820079176854
ENSMUSG00000063457.15	Rps15	0.2888079736467689	8.235556616302766	12.332092109272647	0.001431478961081447	0.0040388470625964245	220.91816324794488	231.19069994863355	269.4896025663101	272.98445500063747	197.96611836058645	225.77239629288607	207.52069457692306	187.87349804927214	313.93867888081013	294.247483795114	330.30064213074473	348.3755897566206	309.9222649182038	293.32437335665344	295.65304423830685	316.077082675011	268.65063823262824	347.81077833804693	321.28444867425344	333.5983461187914	319.87482529992263	343.8120477056223	348.4861846840564	341.29189682518074	323.41246362666624	344.8568844528007	342.83319674724294	310.34491093198153	345.104048444196	371.7658968263319	315.7109747491783	346.655792855175
ENSMUSG00000037577.14	Ephx3	-1.0047584521798318	0.18412783050546344	12.330268912835807	0.001432466932015035	0.004041013643518217	2.1861385504610755	2.1886513697180057	1.1844326737820707	0.841802284142935	1.3884501513977783	0.8508381150474537	1.7610570851039187	1.1204006475003676	0.8905396982286343	0.7064765517289652	0.5741286733118974	0.5508398292005597	0.8012468069240015	0.8476416458634543	0.8068154633549914	0.729078752438967	1.1644834214610633	0.6646670620710697	1.0724045140567244	1.8392459661045841	1.5454907986546276	1.2503771888918256	1.2911378846694228	1.2883644424720655	0.5992534246218161	0.679297868258964	0.5926637709726275	0.6977963146306498	0.9742968077474067	0.8130967366797053	0.7497094387183654	1.0595910039588425
ENSMUSG00000052673.3	Gm9887	1.4486073011788707	0.1186552054477115	12.327324248995689	0.001434064162326221	0.004044898025903851	0.2954241284406859	0.40317262073752735	0.7480627413360447	0.30064367290819105	0.8509855766631544	0.6005916106217319	0.11361658613573669	1.179369102631966	0.9842807190948063	0.9714052586273271	0.7507836497155582	0.6120442546672886	1.3621195717708026	1.5741916280321293	0.7171693007599924	1.1150616213772437	0.8194512965837112	1.4242865615808638	1.2312792568799429	1.3079082425632598	1.0860205612167653	1.7088488248188283	1.3314859435653423	0.664962292888808	0.9219283455720246	1.0868765892143424	1.4132751461654962	0.9594699326171435	1.136679609038641	0.7227526548264047	1.5410694018099733	1.1019746441171963
ENSMUSG00000029729.13	Zkscan1	0.35061324778440306	4.675699850103337	12.324442162087701	0.0014356293036263677	0.004048690719273132	16.543751192678407	20.504207568937105	18.826245656957123	20.56402722692027	30.94900176180209	36.135595239074206	33.00561827243151	36.61941063672254	29.340939531111847	27.46427594846352	28.043977504081145	39.04842344777301	22.995783358718846	24.62197161793843	25.818094827359726	24.05959883048591	22.772120241905238	26.634158701562153	23.751774052071156	21.416997471973378	22.01280137543213	23.923883547463596	23.07908968846593	22.151556381858416	22.956015804743416	25.63217289563824	22.475633776115792	23.245339731133523	21.515721171088565	26.832192310430276	24.15730413648066	28.22750434546357
ENSMUSG00000073889.11	Il11ra1	-0.24968965843401725	6.0494474485672445	12.321598150708164	0.0014371755675401774	0.004052429018914732	66.05683511933736	59.72714395783084	64.83210424912387	70.29049072593507	55.53800605591113	56.30546349578737	47.49173300473794	53.48438880435965	49.448388506905744	48.34948900895105	45.44449267984173	52.084966072186255	58.410892224759714	60.98983461427044	49.79844332152197	50.17777296197597	52.70365707501553	53.790555809037286	57.036032673535416	54.6051691270161	73.80762814115478	70.22951877609087	76.0964390777041	66.28842857235306	82.74306901508922	88.94273421737368	81.5140632691583	78.7637590139346	93.65428064471946	96.21644717376513	100.91922055636662	100.11015805403146
ENSMUSG00000033857.13	Engase	-0.6049326193091997	2.975371678099451	12.318773379817372	0.0014387131425476851	0.004056141674107261	10.635268623864691	13.189504306984823	8.602721525364514	10.82317222469488	5.150702174540146	5.755669601791598	4.771896617700941	4.658507955396265	4.733921553741688	6.402443750043747	4.4605381541924345	4.4679230590712065	5.688852329160411	6.538949839518075	9.188731665987403	7.076352597201739	8.410158043885456	4.225383466023229	7.308238169868048	8.09268225086017	8.897014597660425	9.25279119779951	11.458848726441127	7.3145852217768885	7.652005268247804	8.695012713714739	8.434061356148929	8.635229393554292	9.742968077474067	8.401999612356954	10.829136337043055	9.1548662742044
ENSMUSG00000032702.17	Kank1	0.4217909586161319	5.622816017438571	12.313627350020846	0.001441518767819643	0.004063291142207238	30.13326110094996	33.98169231930588	28.925092664993727	31.387199451615146	58.852370933441314	55.15432957542905	57.6036091708185	65.6318905614689	97.44379119038582	75.99038409534681	88.90161687514228	140.5865652970762	40.46296374966208	43.754454481713545	44.64378897230953	37.8692081413887	47.226272092587564	51.511697310507905	54.096849931305876	38.54242102303606	41.978871693186505	46.97250306270291	44.22147254992773	42.017304881911556	36.508362484652174	33.874320363847005	32.368559799274266	34.32285622589509	36.454938889882136	33.92420273591437	33.52867212046023	36.02609413460065
ENSMUSG00000135464.1	Gm67237	2.334193530783203	-0.6706634993534338	12.313310633179642	0.0014416916344341662	0.004063291142207238	0.17725447706441153	0.05759608867678962	0.12467712355600745	0.06012873458163821	0.4030984310509679	0.40039440708115465	0.5112746376108152	0.23587382052639316	0.7030576564962903	0.4415478448306032	1.0599298584219645	0.24481770186691543	0.8413091472702017	0.5650944305756361	0.2689384877849972	0.5146438252510356	1.5526445619480844	0.5697146246323455	0.27803079994063223	0.899186916762241	0.5847803021936429	0.5001508755567302	0.524524765646953	0.45716157636105553	0.4148677555074111	0.8604439664613543	0.18235808337619305	1.0903067416103904	0.40595700322808614	0.767924695753055	0.7080589143451229	0.21191820079176854
ENSMUSG00000003541.7	Ier3	0.621588895977381	3.6340728304418923	12.310017390445429	0.0014434904338668632	0.004067736547983938	7.149263908264598	6.335569754446858	7.418288851582443	6.674289538561841	24.7233704377927	21.771445885037785	18.008228902514265	24.707782700139685	18.23262855847046	19.516414741512662	21.728562097650276	25.950676397893034	9.975522746203819	9.808424759277113	10.085193291937394	12.565886733212785	13.973801057532759	12.438769304472878	8.102611883984139	8.33791504634078	10.734895547411872	10.128055230023786	8.311700132559409	7.148344648554686	8.850512117491437	7.92514179635458	8.38847183530488	9.027739820534032	7.753778761656445	6.911322261777495	10.495932142057116	12.164104725447514
ENSMUSG00000061100.6	Retnla	-0.7421854892570813	5.602640395759222	12.300796128276925	0.0014485400177187404	0.004081339850445222	42.718328972523175	57.077723878698514	35.907011584130146	72.81589757836387	13.750135370294128	16.015776283246186	27.381597258712542	20.933801571717392	14.10802364035889	14.394459741477666	11.040936025228797	12.24088509334577	34.573799718770665	37.9824185122624	24.025171575459744	28.00520149074385	58.43981615110151	45.33978887699083	34.43610050693259	59.18284797598751	80.57437163796693	60.768331380142726	77.10514055010209	50.41245382963276	71.86431453733933	57.28745355650596	88.99074468758221	80.85714795782656	92.96415373923172	73.90145895599989	67.26559686278667	88.11558788921735
ENSMUSG00000037652.16	Phc3	0.30934675644871584	5.651107046544768	12.29649340105902	0.0014509026941132651	0.004087369633216904	45.022637174360526	47.056004448937124	37.90184556102626	37.03930050228914	72.9608160202252	69.61857753123576	67.9995268022384	70.23143006173356	53.76047546674966	48.61441771584941	47.56435239668566	67.4472768643352	47.67418501197809	55.863620851191456	55.894382377981906	47.604553835720786	49.90027106038704	49.99245831148832	52.42866513166208	45.9402770200345	47.283664434514556	49.639974399005474	45.472262375701234	47.62792422816088	44.8979104293576	41.84474868475218	41.76000109314821	41.99861568683224	41.732379931847255	42.95861092124443	47.10674306613729	42.68032563946218
ENSMUSG00000029334.15	Prkg2	-0.9769616872983474	0.8057865265956791	12.295994774144196	0.0014511767635134068	0.004087514608319248	3.072410935783133	3.340573143253798	1.6831411680061006	2.525406852428805	2.1050695843772766	1.9018734336354846	0.6816995168144202	1.415242923158359	1.5935973547249245	1.8103461638054732	1.2365848348256254	0.6732486801340174	1.4823065928094028	1.5338277401338696	1.2550462763299868	1.1150616213772437	1.5957735775577533	1.6141914364583123	2.0256529709960347	1.6348853032040747	1.2948706691430665	1.2503771888918256	1.5332262380449395	1.2052441558609646	1.6594710220296445	2.1737531784286848	1.5044541878535926	1.5264294382545465	2.232763517754474	1.0389569413129567	1.6243704505564582	1.9496474472842704
ENSMUSG00000062963.11	Ufc1	-0.28303124848521916	5.669441112708576	12.292740246669918	0.0014529669761773585	0.004091929389044273	51.581052825743754	61.33983444078095	61.652837598445686	66.26186550896531	49.4467408755854	56.75590720375367	50.38895595119922	43.40078297685634	56.57270609273482	51.970181336562	52.37820050368541	59.49070155366045	49.3968656468647	47.58902383204821	49.30538942724948	51.6359304668539	42.395822344304634	51.321792435630456	52.15063433172145	51.62150344866866	50.37464603182381	47.59769165714883	47.44931726160129	48.87472852732739	49.27707007082472	51.71721103678246	47.00279599021376	43.69949420374444	46.603863970584285	45.352729090356895	42.608486433827096	49.122638943531946
ENSMUSG00000089984.8	Fbxo24	1.5616485430157852	-0.7545221557520908	12.2919258265362	0.0014534153341636518	0.0040925643867371535	0.2954241284406859	0.05759608867678962	0.2493542471120149	0.18038620374491465	0.3135210019285306	0.30029580531086597	0.45446634454294677	0.35381073078958974	0.32809357303160214	0.3973930603475429	0.26498246460549113	0.36722655280037314	0.9214338279626018	0.36327499108433753	0.5827000568674938	0.47175683981344924	0.5175481873160281	0.14242865615808636	0.5957802855870691	0.4495934583811205	0.37593019426734187	0.7919055529648229	0.8473092368143087	0.83120286611101	0.5531570073432148	0.4981517700565736	0.5014847292845309	0.8286331236238966	0.48714840387370334	0.767924695753055	0.9996125849578206	0.46622004174189074
ENSMUSG00000097970.2	Gm27028	-1.1701082989723	0.20125298273800585	12.290173052626676	0.0014543807830960651	0.00409465500447868	2.2452233761492124	2.1886513697180057	1.7454797297841043	1.082317222469488	1.0749291494692477	1.651626929209763	1.3633990336288404	1.238337557763564	0.8905396982286343	0.8830956896612064	0.4858011851100671	0.3060221273336443	1.121745529693602	0.6458222063721556	0.6275231381649934	0.8148527233141396	0.7331932653643731	0.9970005931066046	0.9929671426451151	1.0626754470826485	0.6265503237789031	1.5838111059296458	0.40348058895919464	1.2052441558609646	1.382892518358037	0.7698709173601591	0.9117904168809653	1.3955926292612997	0.8931054071017894	1.219645105019558	0.9163115362113354	0.9748237236421352
ENSMUSG00000035885.6	Cox8a	0.29876727928031005	5.103068020335006	12.28811965327918	0.0014555126969784578	0.00409714087117228	25.93823847709222	27.761314742212598	30.1095253387758	32.710031612411186	29.067875750230908	28.928495911613425	27.267980672576805	26.594773264350827	35.809069970877715	34.21995797437175	37.892492438585236	41.251782764575246	35.054547802925065	33.86530194663991	32.31744161549716	42.07213271427216	30.233439942377977	30.669637292707932	29.391827422295407	32.45247326860088	36.25637873600586	32.134693754519915	36.19220882963976	30.089543753218564	36.96932665743819	39.03698416261513	40.20995738445057	37.550164181061845	44.16812195121577	44.40411623089724	37.19391826530557	38.52672890394352
ENSMUSG00000020953.18	Coch	-1.7917944337673026	0.21710653674936473	12.287761900192104	0.0014557100012813397	0.00409714087117228	1.3589509908271549	0.6911530641214755	4.114345077348246	4.690041297367781	0.5374645747346238	1.0009860177028866	0.9089326890858935	0.5307160961843846	0.23435255216543008	0.3973930603475429	0.4858011851100671	0.06120442546672886	0.8012468069240015	0.48436665477911667	0.5827000568674938	1.2437225776900025	0.4744191717063591	0.379809749754897	1.9462155995844257	1.0218033145025467	0.16708008634104082	0.4167923962972752	0.968353413502067	0.332481146444404	0.6914462591790185	0.8151574419107568	0.5926637709726275	0.47973496630857176	2.273359218077282	1.219645105019558	2.8322356573804917	2.331100208709454
ENSMUSG00000020780.16	Srp68	0.3638981481353167	6.818549699945152	12.287248513825078	0.0014559931890774872	0.00409730987553116	86.67743928449723	91.75056926212586	88.89478909543331	90.37348807620224	107.0898165158738	118.11635008894062	109.41277244871443	113.27840230780032	145.95476948862986	136.2175101302411	137.12842543334168	214.33789798448444	105.32389277016	114.59307774315936	125.59427379559366	114.8513470018561	89.79461049933087	118.69054679840532	129.08572854386497	106.79888243180618	106.01231478339041	116.28507856693977	111.07820614046628	102.19639238834868	107.31245942458366	108.32536672502945	110.2354614009087	104.14609995862449	101.93580351057243	98.20401697453774	102.79349415316254	96.67708320120481
ENSMUSG00000041828.17	Abca8a	-0.30122780192110366	7.2522884890865935	12.281494749489038	0.001459171062616487	0.00410562351390805	200.17938943140874	200.2616003291975	170.9323363952862	185.61740365351716	131.7683982391053	140.48838758460013	159.34726205537072	158.5661758488678	117.6449811870459	114.49335616457542	110.7626702050953	107.29135784317569	159.5282392585687	158.22644056117812	152.6674148992834	143.92872312853962	163.8040012855229	134.16779410091738	120.50649243141117	148.12060847028917	176.1441810250423	172.3436558689233	164.86216864872694	151.3204817755094	152.30256268849848	155.51392530675216	172.60192591556674	182.77902216356586	156.53702044475	144.95707933362078	139.73750927222866	128.8038824412369
ENSMUSG00000042487.7	Leo1	-0.3187830774132653	4.25215883383337	12.279715833703987	0.0014601550874319285	0.00410776278771642	19.85250143121409	22.059301963210427	22.94059073430537	23.750850159747095	23.424497715517358	23.12277700893668	24.71160748452273	24.589845789876488	18.420110600202804	18.633319051851455	17.88631636087065	24.11454363389117	18.108177836482437	20.141580061231604	17.481001706024816	15.267766815780721	17.89854147801264	16.854057645373555	19.8593428529023	19.005541649747368	18.25349943275871	19.50588414671248	18.439062915435194	17.704621048164515	16.594710220296445	16.756014083721112	18.190218816775257	14.697334876908062	13.680751008786503	16.126418610814156	14.53603300626164	15.300494097165688
ENSMUSG00000120133.2	Gm56945	-1.4600347923187937	-0.6893830502871721	12.275577044164507	0.0014624472609182657	0.004113463378986969	1.1816965137627435	1.2671139508893716	1.4337869208940857	1.8038620374491463	0.5374645747346238	1.1010846194731754	0.22723317227147338	0.8845268269739743	0.32809357303160214	0.48570262931366354	0.22081872050457596	0.3060221273336443	0.7211221262316014	0.40363887898259726	0.5378769755699944	0.38598286893827666	0.3881611404870211	0.28485731231617273	0.27803079994063223	0.32697706064081494	0.37593019426734187	0.2500754377783651	0.20174029447959732	0.415601433055505	0.4609641727860123	0.5887248191577688	0.04558952084404826	0.566959505637403	0.6495312051649378	0.5872365320464539	0.24990314623945514	0.2543018409501222
ENSMUSG00000022604.19	Cep97	0.3930531405349276	3.8506090275558753	12.275248336181416	0.001462629473990084	0.004113463378986969	10.694353449552828	11.116045114620396	12.093680984932723	8.959181452664094	14.869853234324594	17.016762300949072	20.110135746025396	15.744577520136744	10.920828930909042	10.86207698283284	9.848514934504088	10.771978882144278	13.260634654592225	14.69245519496654	14.612324502984846	13.723835340027614	14.060059088752096	17.18639117640909	15.410850053852187	14.182630005295348	14.786587641182113	15.588035621518092	14.686693438114684	15.543493596275887	15.304010536495609	17.16359280467649	13.1297820030859	16.79072382080001	13.071815503944373	14.906773505794597	18.242929675480223	18.818336230309047
ENSMUSG00000020089.9	Ppa1	0.2504280089368343	5.820836228093254	12.267315964243926	0.0014670340426695598	0.004125095056446241	43.78185583490964	47.516773158351434	46.753921333502795	47.321314115749274	42.773222405963814	43.642990371845855	41.52686223261176	39.21402266251286	65.7124556271866	57.3129102590123	61.60842302077669	67.20245916246829	55.88696478294911	51.62541262187419	57.91142103636939	55.10977628729839	53.39372132477023	70.12237504849786	63.90736530063961	54.7277855247564	60.1488310827747	61.435199214218365	57.17319945551788	55.150310166465516	67.392962061315	64.75973010735456	64.19004534841996	67.11928301353564	61.98963439292875	61.75017994673095	56.228207903877404	60.778139987079214
